ID,MINORITY,UNINSURED,HOMELESS,MIGRANT,IMMUNIZATION,EHR_IMMUNIZATION,IMMUNIZATION_PRED,IMMUNIZATION_DIFF,Recalculated Predicted,A-P ,Quartile Rank,A-P (Model),Quartile Rank (Model),,,,,
09E00345,61.64829659,29.97108898,11.57243816,0.024092515,42.1686747,1,31.57884019,10.58983451,31.57884019,10.58983451,2,10.58983451,2,,,,,
09E00352,86.45600488,11.95677707,0.352360817,6.499099522,37.80487805,1,35.49865262,2.306225425,35.49865262,2.306225425,2,2.306225425,2,,,,,
09E00427,79.9132948,24.12809938,7.005753271,0.758617178,35.41666667,1,33.53855264,1.878114029,33.53855264,1.878114029,2,1.878114029,2,,,,,
09E00477,63.92867784,15.90585879,3.030545819,0.709063595,18.72727273,1,31.95977864,-13.23250591,31.95977864,-13.23250591,4,-13.23250591,4,,,,,
09E00478,63.13606474,11.37068966,20.28448276,3.620689655,46.56862745,1,32.55083688,14.01779057,32.55083688,14.01779057,1,14.01779057,1,,,,,
09E00520,70.42090971,33.06322976,1.537676259,0.797549927,23.33333333,0,25.80680194,-2.473468605,25.80680194,-2.473468605,3,-2.473468605,3,,,,,
09E00521,79.98094558,14.28982174,2.42093157,0.885566417,41.9939577,1,33.57434552,8.419612184,33.57434552,8.419612184,2,8.419612184,2,,,,,
09E00524,79.13043478,27.28764263,3.490193154,0.626444925,21.8487395,1,33.43142932,-11.58268982,33.43142932,-11.58268982,3,-11.58268982,3,,,,,
09E00526,96.96192277,31.09221714,2.511445389,0,52.30769231,0,28.22612335,24.08156895,28.22612335,24.08156895,1,24.08156895,1,,,,,
09E00911,60.04255669,28.40284495,1.106116643,0.259459459,9.400324149,1,31.47544936,-22.07512521,31.47544936,-22.07512521,4,-22.07512521,4,,,,,
09E01056,93.36195509,18.87624239,0.432831036,0.00801539,35.59322034,0,27.87496503,7.718255309,27.87496503,7.718255309,2,7.718255309,2,,,,,
09E01065,36.6621067,10.73843298,1.882540103,0.59657961,62.16216216,0,22.45037827,39.71178389,22.45037827,39.71178389,1,39.71178389,1,,,,,
09E01073,92.93475293,22.93451652,0.688494492,0.091799266,87.29508197,1,34.66222511,52.63285686,34.66222511,52.63285686,1,52.63285686,1,,,,,
09E01078,54.83436876,12.05119015,2.656490481,0.071683076,42.81045752,1,30.92162304,11.88883447,30.92162304,11.88883447,1,11.88883447,1,,,,,
09E01079,93.43717878,9.500829437,1.357261348,0,46.59090909,1,34.6904055,11.90050359,34.6904055,11.90050359,1,11.90050359,1,,,,,
09E01080,91.96225461,23.03972092,7.357488306,1.839372076,29,1,34.96827008,-5.968270076,34.96827008,-5.968270076,3,-5.968270076,3,,,,,
09E01092,94.14770459,19.96497373,6.869925171,0.151249801,33.33333333,0,27.98491258,5.348420756,27.98491258,5.348420756,2,5.348420756,2,,,,,
09E01093,94.07384663,9.907187567,2.072091517,0.107921433,64.0625,0,27.96771814,36.09478186,27.96771814,36.09478186,1,36.09478186,1,,,,,
09E01096,45.58877364,5.769671943,1.697637073,0.355586144,21.37096774,1,30.08024491,-8.709277166,30.08024491,-8.709277166,3,-8.709277166,3,,,,,
09E01102,77.23361247,33.80088009,12.05720572,1.694169417,31.33333333,1,33.4906824,-2.157349068,33.4906824,-2.157349068,3,-2.157349068,3,,,,,
09E01141,91.66515014,13.70131461,0.616477505,0.681799624,10.89108911,1,34.67325131,-23.7821622,34.67325131,-23.7821622,4,-23.7821622,4,,,,,
09E01144,57.92584009,11.48390772,4.819139846,0,85.60606061,1,31.20829612,54.39776449,31.20829612,54.39776449,1,54.39776449,1,,,,,
09E01151,87.54809374,15.79933689,6.08332132,0.144154534,19.44444444,1,34.14605502,-14.70161058,34.14605502,-14.70161058,4,-14.70161058,4,,,,,
09E01152,86.59045265,5.407473537,0.522892488,0.140288229,7.692307692,0,27.24135885,-19.54905116,27.24135885,-19.54905116,4,-19.54905116,4,,,,,
09E01155,68.94076608,12.77874061,5.106874639,0.583477759,38.15789474,1,32.42239918,5.735495556,32.42239918,5.735495556,2,5.735495556,2,,,,,
09E01159,95.68737663,7.08739468,0.211465389,0.059474641,29.69798658,1,34.92471239,-5.226725818,34.92471239,-5.226725818,3,-5.226725818,3,,,,,
09E01183,83.92629431,3.010707092,1.04950705,0.938195696,44.92753623,1,33.97330025,10.95423598,33.97330025,10.95423598,1,10.95423598,1,,,,,
09E01184,81.35865141,9.148943674,0.728905818,0.030567018,26.52671756,1,33.51305119,-6.986333632,33.51305119,-6.986333632,3,-6.986333632,3,,,,,
09E01185,81.52882364,4.125262854,3.110955346,0.113388034,23.5059761,1,33.54876102,-10.04278492,33.54876102,-10.04278492,3,-10.04278492,3,,,,,
09E01191,90.1736678,8.38634436,3.594147583,1.039016115,3.409090909,1,34.60905209,-31.19996118,34.60905209,-31.19996118,4,-31.19996118,4,,,,,
09E01195,81.8143531,9.912395668,0,0,35.36585366,1,33.55071458,1.815139079,33.55071458,1.815139079,2,1.815139079,2,,,,,
09E01200,78.22320117,11.46355036,3.046744574,0.5147468,54.05405405,1,33.31681314,20.73724091,33.31681314,20.73724091,1,20.73724091,1,,,,,
09E01201,55.86878524,6.72,3.2,0.685714286,0,0,24.35418708,-24.35418708,24.35418708,-24.35418708,4,-24.35418708,4,,,,,
09E01204,93.6048179,10.66123307,3.470487709,0.262915736,34.81481481,1,34.76723337,0.047581448,34.76723337,0.047581448,2,0.047581448,2,,,,,
09E01208,87.11839166,11.0975688,0.577330169,0.00641478,32.71028037,1,34.07228224,-1.362001867,34.07228224,-1.362001867,2,-1.362001867,2,,,,,
09E01211,69.20405983,11.60965795,0.905432596,0.281690141,0,0,25.56899301,-25.56899301,25.56899301,-25.56899301,4,-25.56899301,4,,,,,
09E01214,93.96059783,6.851717465,1.717464925,0.090711176,8.906882591,1,34.76256571,-25.85568312,34.76256571,-25.85568312,4,-25.85568312,4,,,,,
09E01219,93.75781836,7.384726225,8.909702209,0.192122959,32.0754717,1,34.76597545,-2.690503747,34.76597545,-2.690503747,3,-2.690503747,3,,,,,
09E01231,97.96363636,4.300764901,0.533987588,0,7.272727273,0,28.32434765,-21.05162038,28.32434765,-21.05162038,4,-21.05162038,4,,,,,
09E01245,96.1090573,19.55312358,0.082079343,0.145918833,23.91304348,1,34.98591642,-11.07287294,34.98591642,-11.07287294,3,-11.07287294,3,,,,,
09E01294,96.92359703,8.537721205,0,0,73.33333333,0,28.22236528,45.11096806,28.22236528,45.11096806,1,45.11096806,1,,,,,
09E01300,92.65294031,15.25694444,0,0,58.46560847,1,34.61350601,23.85210246,34.61350601,23.85210246,1,23.85210246,1,,,,,
09E01367,5.169340463,20.09456265,0.206855792,0,1.960784314,1,26.03519058,-24.07440627,26.03519058,-24.07440627,4,-24.07440627,4,,,,,
100020,59.57316451,15.69711328,7.510748443,0.263227165,51.94805195,1,31.43028793,20.51776402,31.43028793,20.51776402,1,20.51776402,1,,,,,
100070,86.18503218,15.14873302,3.094013955,0.110172604,19.07894737,1,34.0045929,-14.92564553,34.0045929,-14.92564553,4,-14.92564553,4,,,,,
100150,16.97275977,13.40669806,3.026294905,1.206285382,15.47619048,1,27.46966465,-11.99347418,27.46966465,-11.99347418,3,-11.99347418,3,,,,,
100160,49.02597403,37.74023109,7.27805841,8.671543866,38.33333333,1,32.3273978,6.00593553,32.3273978,6.00593553,2,6.00593553,2,,,,,
100180,23.90679469,12.08751793,5.320420851,6.121472979,48.54368932,1,29.27857241,19.26511691,29.27857241,19.26511691,1,19.26511691,1,,,,,
100360,8.084148315,15.54080437,0.943641807,0.481582715,8.571428571,0,19.62171635,-11.05028778,19.62171635,-11.05028778,3,-11.05028778,3,,,,,
100450,59.0223432,44.49938195,5.956694088,0.409189719,30,1,31.40980297,-1.409802965,31.40980297,-1.409802965,2,-1.409802965,2,,,,,
100460,84.07510627,23.33896323,0.03118098,43.80407951,42.53731343,1,43.83386798,-1.296554548,43.83386798,-1.296554548,2,-1.296554548,2,,,,,
100570,50.69274205,15.74013115,1.335159192,27.45371711,46.00591716,1,36.80496084,9.200956324,36.80496084,9.200956324,2,9.200956324,2,,,,,
100640,70.70623409,27.41935484,4.245555593,1.082633672,24.17391304,1,32.7101668,-8.536253758,32.7101668,-8.536253758,3,-8.536253758,3,,,,,
100760,33.98463594,7.230516689,19.30743375,6.886578598,14.86486486,1,30.44250701,-15.57764215,30.44250701,-15.57764215,4,-15.57764215,4,,,,,
100790,43.49882974,12.47234247,15.89225589,10.32227032,19.35483871,1,32.16458629,-12.80974758,32.16458629,-12.80974758,4,-12.80974758,4,,,,,
100800,93.63151659,15.42390194,0.702247191,0,15.2173913,1,34.70946155,-19.49207024,34.70946155,-19.49207024,4,-19.49207024,4,,,,,
101000,61.73796343,14.90223597,1.183375331,29.18248222,22.67002519,1,38.28509857,-15.61507338,38.28509857,-15.61507338,4,-15.61507338,4,,,,,
101020,55.72504326,16.21509501,5.232402534,1.143277723,26.99331849,1,31.25509661,-4.261778122,31.25509661,-4.261778122,3,-4.261778122,3,,,,,
101030,73.26495214,11.97299779,9.018348577,17.65761976,62.30881282,1,36.7682166,25.54059622,36.7682166,25.54059622,1,25.54059622,1,,,,,
101050,97.9100346,53.16979052,0,0,15.06849315,1,35.12899706,-20.06050391,35.12899706,-20.06050391,4,-20.06050391,4,,,,,
101120,68.29400823,12.25874548,1.479568758,0.678528347,23.07692308,1,32.38081294,-9.303889858,32.38081294,-9.303889858,3,-9.303889858,3,,,,,
1011760,24.12260814,12.82186022,5.946077044,1.633049032,11.00917431,1,28.26877656,-17.25960225,28.26877656,-17.25960225,4,-17.25960225,4,,,,,
101230,70.52063104,32.03752431,0.588033406,8.353735271,25.81602374,1,34.3620854,-8.546061661,34.3620854,-8.546061661,3,-8.546061661,3,,,,,
101250,73.115394,16.60309625,0.426295715,0.201929549,10.71428571,0,25.93420343,-15.21991771,25.93420343,-15.21991771,4,-15.21991771,4,,,,,
101270,44.07901045,11.96466134,8.363483382,0.673117375,16.32653061,1,30.00513773,-13.67860712,30.00513773,-13.67860712,4,-13.67860712,4,,,,,
101300,76.44646633,15.24766864,9.777158774,0.655201647,34.77198697,1,33.17485459,1.597132379,33.17485459,1.597132379,2,1.597132379,2,,,,,
101310,37.41363577,11.80509144,0.832371347,1.221216356,40.57971014,0,22.66754484,17.91216531,22.66754484,17.91216531,1,17.91216531,1,,,,,
101340,77.61850153,18.02222964,12.55545485,30.47750799,45.32019704,1,40.13974271,5.180454336,40.13974271,5.180454336,2,5.180454336,2,,,,,
1014910,43.67634264,1.788876441,0.72277836,13.3966969,52.24646983,1,32.88816554,19.3583043,32.88816554,19.3583043,1,19.3583043,1,,,,,
101520,67.46425884,34.49411901,6.635262838,18.29899142,49.46236559,1,36.34674057,13.11562503,36.34674057,13.11562503,1,13.11562503,1,,,,,
101530,51.59798722,27.86926461,1.181646763,0.263984915,11.53846154,0,23.83854045,-12.30007891,23.83854045,-12.30007891,3,-12.30007891,3,,,,,
101540,34.08413946,5.833979054,18.58174819,0.949833779,40.59139785,1,29.08863768,11.50276017,29.08863768,11.50276017,1,11.50276017,1,,,,,
101610,30.69834413,20.67477442,1.098469988,8.029292533,31.25,0,23.57283303,7.677166975,23.57283303,7.677166975,2,7.677166975,2,,,,,
101630,37.30053867,21.02928948,0.951676984,10.99048323,22.86821705,1,31.71028854,-8.842071486,31.71028854,-8.842071486,3,-8.842071486,3,,,,,
101650,50.35163693,25.6329322,0,9.886894193,46.07508532,1,32.73654432,13.338541,32.73654432,13.338541,1,13.338541,1,,,,,
1016960,36.12636695,5.778187687,17.19621858,1.355775882,30.76923077,0,22.57222738,8.197003386,22.57222738,8.197003386,2,8.197003386,2,,,,,
1017440,23.99806389,17.58418464,0.274309497,1.740446462,31.73076923,1,28.28123261,3.449536622,28.28123261,3.449536622,2,3.449536622,2,,,,,
101770,48.6376726,26.23553438,0.973451327,14.15248468,26.20689655,1,33.54825389,-7.341357342,33.54825389,-7.341357342,3,-7.341357342,3,,,,,
1018560,7.939879105,4.092144799,0.372013164,0.228931178,11.9047619,0,19.54953766,-7.64477576,19.54953766,-7.64477576,3,-7.64477576,3,,,,,
102080,45.39220488,25.57327359,1.265155509,29.44781234,30.57324841,1,36.74323883,-6.16999042,36.74323883,-6.16999042,3,-6.16999042,3,,,,,
102120,11.12343967,13.04266115,1.653824469,0,0,0,19.80912194,-19.80912194,19.80912194,-19.80912194,4,-19.80912194,4,,,,,
102280,52.18563771,7.825548559,8.156269349,1.807638291,29.93865031,1,31.0606344,-1.121984096,31.0606344,-1.121984096,2,-1.121984096,2,,,,,
102340,54.27487752,18.63451589,100,0.545084996,44.11764706,0,24.16559293,19.95205412,24.16559293,19.95205412,1,19.95205412,1,,,,,
102480,19.62062144,17.80594454,12.63076327,1.206619804,12.67605634,1,27.72938091,-15.05332457,27.72938091,-15.05332457,4,-15.05332457,4,,,,,
102520,60.33213937,21.14747183,8.117881034,2.645693967,30.08130081,1,32.05194514,-1.970644327,32.05194514,-1.970644327,3,-1.970644327,3,,,,,
102530,87.09610533,2.757088723,2.469619757,0.035933621,61.53846154,1,34.07687719,27.46158435,34.07687719,27.46158435,1,27.46158435,1,,,,,
102550,84.66386555,17.2255489,7.205588822,0.578842315,20.37037037,0,27.15317753,-6.782807163,27.15317753,-6.782807163,3,-6.782807163,3,,,,,
102570,16.05838545,9.082731175,19.51481847,0.345161385,18.48101266,1,27.18221072,-8.701198063,27.18221072,-8.701198063,3,-8.701198063,3,,,,,
102970,29.68720909,19.07155762,1.759484722,1.500274919,17.91044776,0,21.97401794,-4.063570182,21.97401794,-4.063570182,3,-4.063570182,3,,,,,
103100,15.2793769,5.369337761,0.789424222,0.244345592,66.83417085,1,27.08266741,39.75150344,27.08266741,39.75150344,1,39.75150344,1,,,,,
105600,25.90097219,11.90594059,3.01980198,0.924092409,32.95454545,1,28.28031422,4.674231232,28.28031422,4.674231232,2,4.674231232,2,,,,,
106200,89.51495789,12.5,0.604448743,0,4.87804878,0,27.49590176,-22.61785298,27.49590176,-22.61785298,4,-22.61785298,4,,,,,
106300,9.027530768,8.42090708,3.892422566,0.442477876,30.27888446,1,26.51514422,3.763740244,26.51514422,3.763740244,2,3.763740244,2,,,,,
107170,15.38826506,11.45896657,0.790273556,0,9.677419355,0,20.22731481,-10.54989545,20.22731481,-10.54989545,3,-10.54989545,3,,,,,
107200,69.06110283,13.76065863,12.73154954,47.69185534,23.33333333,0,36.44473871,-13.11140538,36.44473871,-13.11140538,4,-13.11140538,4,,,,,
107860,17.89362452,15.80882353,1.704545455,0.334224599,0,0,20.54974992,-20.54974992,20.54974992,-20.54974992,4,-20.54974992,4,,,,,
107920,32.89299337,17.5963808,11.92761605,0.806451613,34.13173653,1,28.93890452,5.192832012,28.93890452,5.192832012,2,5.192832012,2,,,,,
107930,37.22894959,3.320860617,0.09354537,0.046772685,39.6039604,1,29.18957959,10.41438081,29.18957959,10.41438081,2,10.41438081,2,,,,,
108170,7.924287746,11.85636856,2.452574526,0,4,0,19.49542504,-15.49542504,19.49542504,-15.49542504,4,-15.49542504,4,,,,,
10E00288,69.97530864,17.9954955,0.765765766,0,20,0,25.57991665,-5.579916653,25.57991665,-5.579916653,3,-5.579916653,3,,,,,
10E00506,49.3743099,13.56305361,5.033024423,1.781782807,32.46753247,1,30.77902727,1.688505195,30.77902727,1.688505195,2,1.688505195,2,,,,,
10E00507,28.56386733,1.999349805,1.235370611,0.016254876,8.43373494,1,28.33290423,-19.89916929,28.33290423,-19.89916929,4,-19.89916929,4,,,,,
10E00721,31.9047093,9.590542291,1.218742736,1.049380666,38.80903491,1,28.89779607,9.911238838,28.89779607,9.911238838,2,9.911238838,2,,,,,
10E01153,11.47540984,0.872745408,3.466046048,0.058183027,5.555555556,1,26.66690443,-21.11134887,26.66690443,-21.11134887,4,-21.11134887,4,,,,,
10E01221,79.96146435,27.01291564,0.054960154,39.43391041,74,0,35.61679876,38.38320124,35.61679876,38.38320124,1,38.38320124,1,,,,,
11E01249,100,82.51533742,0,0,15,1,35.33393127,-20.33393127,35.33393127,-20.33393127,4,-20.33393127,4,,,,,
11E01386,99.87405542,59.82367758,0,0,0,0,28.51167622,-28.51167622,28.51167622,-28.51167622,4,-28.51167622,4,,,,,
01E00188,25.76777796,46.06028152,0.107099143,0,6.382978723,1,28.05499652,-21.67201779,28.05499652,-21.67201779,4,-21.67201779,4,,,,,
027370,43.80193319,6.346896794,0.346194371,0.255882796,1.904761905,1,29.88213288,-27.97737097,29.88213288,-27.97737097,4,-27.97737097,4,,,,,
02E01238,4.462146956,1.187174082,0.743370687,2.157994009,41.58415842,1,26.46152105,15.12263736,26.46152105,15.12263736,1,15.12263736,1,,,,,
02E01239,35.99813433,3.559989018,3.276288094,0.420975565,55,0,22.34493667,32.65506333,22.34493667,32.65506333,1,32.65506333,1,,,,,
02E01288,79.65588657,1.14026563,0.343375445,0,23.62637363,1,33.3390634,-9.712689778,33.3390634,-9.712689778,3,-9.712689778,3,,,,,
03E00360,95.81261076,27.56077796,0.232306861,8.31982712,48.57142857,0,30.02442873,18.54699984,30.02442873,18.54699984,1,18.54699984,1,,,,,
03E00460,25.87406059,3.430678686,1.851300007,0.595991954,8.808290155,1,28.20231313,-19.39402297,28.20231313,-19.39402297,4,-19.39402297,4,,,,,
03E00583,1.853322743,2.024384633,0.138026225,0.046008742,81.81818182,1,25.72060212,56.0975797,25.72060212,56.0975797,1,56.0975797,1,,,,,
03E00793,0.969575393,2.938230384,0,0,0,0,18.81347189,-18.81347189,18.81347189,-18.81347189,4,-18.81347189,4,,,,,
03E01267,57.0120328,12.70500311,1.951422047,0.145318663,32,1,31.1520702,0.847929798,31.1520702,0.847929798,2,0.847929798,2,,,,,
03E01355,52.02054795,2.476190476,0,0,1.388888889,1,30.6292452,-29.24035631,30.6292452,-29.24035631,4,-29.24035631,4,,,,,
03E01379,77.35665221,8.368961852,2.111727885,0.354316759,44.20654912,1,33.19499299,11.01155612,33.19499299,11.01155612,1,11.01155612,1,,,,,
03E01415,52.3740458,1.688096849,0,0,17.12473573,1,30.66390788,-13.53917215,30.66390788,-13.53917215,4,-13.53917215,4,,,,,
03E01433,86.29882597,6.506880251,9.572129716,0.048176809,14.35950413,1,34.00151112,-19.64200698,34.00151112,-19.64200698,4,-19.64200698,4,,,,,
044855E,7.347981604,10.09009009,0,0,27.94117647,0,19.43891461,8.502261861,19.43891461,8.502261861,2,8.502261861,2,,,,,
04E01130,45.46584542,5.618223449,0.363660853,0.148158125,44.03987863,1,30.02054635,14.01933228,30.02054635,14.01933228,1,14.01933228,1,,,,,
04E01274,51.6212406,10.77096653,1.083113953,0.180518992,22.02643172,1,30.63155449,-8.605122767,30.63155449,-8.605122767,3,-8.605122767,3,,,,,
04E01290,49.99261775,28.36039198,0,0.497294135,10.20408163,0,23.73471331,-13.53063168,23.73471331,-13.53063168,4,-13.53063168,4,,,,,
04E01321,52.85426461,7.965482907,0.066379024,0.232326585,9.708737864,1,30.76436004,-21.05562217,30.76436004,-21.05562217,4,-21.05562217,4,,,,,
04E01364,77.38601824,36.04593929,0.672682527,0,3.571428571,1,33.11648858,-29.54506001,33.11648858,-29.54506001,4,-29.54506001,4,,,,,
04E01383,77.91286727,6.854738926,0.173224449,0,27.35294118,1,33.16814944,-5.815208259,33.16814944,-5.815208259,3,-5.815208259,3,,,,,
04E01419,4.6400187,3.229835832,0.481798715,0.312276945,0,0,19.24510957,-19.24510957,19.24510957,-19.24510957,4,-19.24510957,4,,,,,
04E01421,4.482309529,0.697232199,0.285231354,0,3.174603175,0,19.1579175,-15.98331432,19.1579175,-15.98331432,4,-15.98331432,4,,,,,
04E01431,56.45037435,3.431166428,0,0,1.234567901,1,31.06361745,-29.82904955,31.06361745,-29.82904955,4,-29.82904955,4,,,,,
04E01452,24.32499792,6.907535493,0.667394734,0.852445092,24.67532468,1,28.10932321,-3.433998532,28.10932321,-3.433998532,3,-3.433998532,3,,,,,
05E00781,97.21581549,7.608387645,0.439217909,0.184188155,49.38271605,1,35.10323118,14.27948487,35.10323118,14.27948487,1,14.27948487,1,,,,,
05E00936,96.84889345,5.68538045,11.94072385,0,70.27027027,0,28.21504012,42.05523015,28.21504012,42.05523015,1,42.05523015,1,,,,,
05E01162,95.48356954,4.488815493,0.015012761,0,42.85714286,1,34.89106695,7.966075909,34.89106695,7.966075909,2,7.966075909,2,,,,,
05E01266,2.734731085,5.038335159,0.284775465,0.04381161,23.21428571,0,18.99661968,4.217666038,18.99661968,4.217666038,2,4.217666038,2,,,,,
05E01356,7.761989343,8.143100511,6.967632027,0.647359455,27.90697674,0,19.62820433,8.278772412,19.62820433,8.278772412,2,8.278772412,2,,,,,
05E01359,36.50567217,1.554770318,0.605754669,0,10.59907834,1,29.10791436,-18.50883602,29.10791436,-18.50883602,4,-18.50883602,4,,,,,
05E01361,81.30580357,4.08719346,3.8925652,0,100,0,26.69094272,73.30905728,26.69094272,73.30905728,1,73.30905728,1,,,,,
05E01413,97.86292679,11.1571618,0.058023873,0.074602122,41.28113879,1,35.1415134,6.139625392,35.1415134,6.139625392,2,6.139625392,2,,,,,
05E01417,60.4610951,15.1799687,0,0,21.56862745,0,24.64698837,-3.078360917,24.64698837,-3.078360917,3,-3.078360917,3,,,,,
05E01434,54.19615774,20.07778318,8.021390374,0.048614487,9.677419355,0,24.04383837,-14.36641902,24.04383837,-14.36641902,4,-14.36641902,4,,,,,
06E00846,82.8264095,26.87921521,1.961986511,0.318822808,38.95348837,1,33.72318429,5.230304082,33.72318429,5.230304082,2,5.230304082,2,,,,,
06E01291,49.07842429,2.00398699,0.650508866,0.20984157,47.14285714,0,23.57904519,23.56381196,23.57904519,23.56381196,1,23.56381196,1,,,,,
06E01298,29.09870223,3.947368421,0.069864928,0.221238938,48.8372093,1,28.43243147,20.40477784,28.43243147,20.40477784,1,20.40477784,1,,,,,
06E01422,66.51846785,4.502240192,0.174844279,1.923287072,2.564102564,1,32.49262192,-29.92851936,32.49262192,-29.92851936,4,-29.92851936,4,,,,,
07E01429,57.28970002,7.687564234,0.061664954,0,56.88073394,1,31.14591859,25.73481535,31.14591859,25.73481535,1,25.73481535,1,,,,,
08E01320,78.43647079,33.80740741,0.177777778,0.237037037,34.54545455,0,26.4640323,8.081422248,26.4640323,8.081422248,2,8.081422248,2,,,,,
0924800,87.28727601,2.03068094,0,0,50,0,27.27746359,22.72253641,27.27746359,22.72253641,1,22.72253641,1,,,,,
0928860,80.06923838,6.018310071,0.615338436,0.015008255,40,0,26.57313703,13.42686297,26.57313703,13.42686297,1,13.42686297,1,,,,,
09E00004,98.0097586,3.22565138,1.543120854,0,19.5473251,1,35.13877562,-15.59145052,35.13877562,-15.59145052,4,-15.59145052,4,,,,,
09E00153,84.12043855,15.87763322,1.28184637,25.07751814,5.995203837,1,39.53696075,-33.54175692,39.53696075,-33.54175692,4,-33.54175692,4,,,,,
09E00641,99.34011548,1.520834754,0.115938075,0,74.04580153,1,35.26922546,38.77657607,35.26922546,38.77657607,1,38.77657607,1,,,,,
09E00647,78.67651156,7.811171676,0,0,38.55421687,1,33.24302955,5.311187322,33.24302955,5.311187322,2,5.311187322,2,,,,,
09E00703,53.65506239,3.182918994,0.944002372,1.285029407,27.39420935,1,31.08468132,-3.690471963,31.08468132,-3.690471963,3,-3.690471963,3,,,,,
09E00864,83.89023707,5.185730048,0.165502023,5.277675616,5.833333333,1,34.96651099,-29.13317765,34.96651099,-29.13317765,4,-29.13317765,4,,,,,
09E01121,84.44306402,4.528548124,1.846655791,1.611745514,21.89655172,1,34.17868216,-12.28213044,34.17868216,-12.28213044,3,-12.28213044,3,,,,,
09E01250,77.36584928,13.22009179,12.0790975,0.064341784,16,1,33.12928972,-17.12928972,33.12928972,-17.12928972,4,-17.12928972,4,,,,,
09E01270,95.66893008,13.70272647,2.392260334,0.070360598,60,0,28.11549862,31.88450138,28.11549862,31.88450138,1,31.88450138,1,,,,,
09E01287,87.28311004,1.412144442,2.158563647,0.161387936,31.86813187,1,34.1240301,-2.255898227,34.1240301,-2.255898227,3,-2.255898227,3,,,,,
09E01293,85.84697037,9.412997904,0.943396226,1.194968553,65.625,0,27.41070801,38.21429199,27.41070801,38.21429199,1,38.21429199,1,,,,,
09E01295,99.07635099,4.77022371,0.145581598,0,51.62094763,1,35.24336169,16.37758594,35.24336169,16.37758594,1,16.37758594,1,,,,,
09E01391,93.35968379,2.734277902,0.173999503,1.715137957,12.5,1,35.07676111,-22.57676111,35.07676111,-22.57676111,4,-22.57676111,4,,,,,
09E01392,94.83206231,8.50235275,0,0,54.42477876,1,34.82718258,19.59759618,34.82718258,19.59759618,1,19.59759618,1,,,,,
09E01411,76.97110676,19.9779717,8.828264001,0.423621113,15.78947368,0,26.36320115,-10.57372746,26.36320115,-10.57372746,3,-10.57372746,3,,,,,
